subject,session,run,decoder,study,trial,pre_gap_s,n_channels_used,trial_dur_s,exponent_low,exponent_high,whole_head_exponent,relative_alpha_power,relative_delta_power,spectral_edge_95,spectral_entropy,lempel_ziv,mu_c3,mu_c4,mu_mean,mu_lateralisation,emg_index,mean_dist,median_dist,frac_within,vel_alignment
S10,Se01,R03,AR,Main,2,3.24,11,60.0,1.425576591223692,2.629822356214786,1.6996442268530085,0.2181816791144809,0.43280153655345294,19.7145187883531,0.668250475443969,0.2302814699779038,0.17801259961452215,0.2181816791144809,0.19809713936450152,-0.10138732853190542,0.03062245335828809,0.3980760383785082,0.3811457545186855,0.01,0.16519088411415625
S10,Se01,R03,AR,Main,3,3.2,11,60.04,1.4125843318067346,1.2587651224982865,1.2879082748925066,0.2124885204084387,0.3846434121651213,29.59019349004636,0.7231354683010018,0.33993931282452466,0.0825094542158919,0.2124885204084387,0.14749898731216532,-0.4406100291301,0.1426767425720114,0.3878199483860984,0.320656922080289,0.033311125916055964,0.0752756204141064
S10,Se01,R03,AR,Main,4,3.24,11,60.0,1.2742649625722073,3.3908016681627418,1.755297796772531,0.41188625742594986,0.35933597598140227,19.580715675935608,0.6225347512137018,0.24673014640489693,0.7507483371890348,0.6295103175095609,0.6901293273492979,0.08783717404470714,0.023748652169019908,0.3135751967118039,0.2985976281071725,0.048,0.19840702796268375
S10,Se01,R04,AR,Main,0,2.321,11,60.0,1.4969579800993318,0.09293629705639009,1.4198257932912528,0.14352510034294752,0.42052641654209605,28.465720815407238,0.6727731808089883,0.3070419599705384,0.23072178529425522,0.14352510034294752,0.18712344281860138,0.2329924130239435,0.10870221320336154,0.34231859081021576,0.3058699896141009,0.064,0.05298220241214622
S10,Se01,R04,AR,Main,1,3.24,11,60.04,1.431433569548735,2.620934092115023,1.6054397865171133,0.28049042414745384,0.4660341831278326,18.289249833054868,0.6225760799463763,0.21931568569324172,0.2241976554649453,0.28049042414745384,0.25234403980619957,-0.11153972316077176,0.028845078444199677,0.3649000747979852,0.3391826911255698,0.04530313124583611,0.15393860965391531
S10,Se01,R04,AR,Main,2,3.24,11,60.0,1.1131687385454268,2.9420035604077848,1.2918480144145958,0.36835686016193625,0.27597692698089604,25.971441957469192,0.7118419507926049,0.3673537735361799,0.5881870403317304,0.36835686016193625,0.47827195024683333,0.22981713652278907,0.059349941185898376,0.2776274108885646,0.2522011936847848,0.06533333333333333,0.22860444430896035
S10,Se01,R04,AR,Main,3,3.24,11,60.0,1.460805733448641,1.4414178749798663,1.401033435561723,0.15107060463721594,0.5334907656602779,27.15239501069396,0.6417133265407288,0.2905932835435453,0.26600584975087427,0.15107060463721594,0.2085382271940451,0.27557356428160035,0.08009812793741378,0.33838542142010103,0.32022303558139137,0.098,0.06774501424987427
S10,Se01,R04,AR,Main,4,3.24,11,60.0,1.2099491831358289,2.8453312994617357,1.5385856791186487,0.42749391213020754,0.292690452891208,21.747122177985666,0.7036767993940368,0.2302814699779038,0.5609463384510948,0.5215284561326766,0.5412373972918857,0.03641459599396486,0.033034115390053034,0.2866439171828597,0.26258829557221963,0.11333333333333333,0.15080328894303352
S10,Se01,R05,AR,Main,0,2.321,11,60.0,0.9331526076253819,2.3034395424270513,1.0368533142449479,0.29971783158292686,0.35520037086556366,30.601332280244016,0.7432558388818258,0.28511039140121425,0.29971783158292686,0.4957240444652486,0.3977209380240877,-0.24641173514285883,0.1613970050102792,0.313149310415932,0.3090839274676417,0.07133333333333333,0.06102011403053758
S10,Se01,R05,AR,Main,1,3.24,11,60.0,1.3532692282877443,2.671946692932586,1.6419013621074618,0.465500206735956,0.26196144885378403,18.278699411035994,0.6671579765049331,0.22479857783557278,0.662887829506905,0.6234249393871191,0.6431563844470121,0.030679078272476606,0.031918145303003645,0.27235781561540534,0.2290837099157889,0.09733333333333333,0.13704368549385418
S10,Se01,R05,AR,Main,2,3.24,11,60.0,0.9533273903330315,2.847801561412574,1.17492511238093,0.7533396260607761,0.12130744520087038,18.427027497505943,0.5679017324291277,0.21931568569324172,0.783682897079488,0.659542309947883,0.7216126035136855,0.08601608849896611,0.019983076778670967,0.2923892993405894,0.26685620121254217,0.10266666666666667,0.15669988622341643
